Gene	Freq_group	Log2FC
Gm5148	1	0.3291700753
Dpp4	1	-0.3580490611
Vps37d	1	0.6844843763
Zfp652	1	-0.3379065206
Tgfbr1	1	0.3111728015
Trrap	1	-0.3067699167
Slc36a1	1	-0.3365198922
Xk	1	0.3362091925
Tmem106b	1	0.3184325846
Gm14303	1	0.3312830943
Noxa1	1	0.5289348293
Slc39a14	1	0.3466695161
Rpl34	1	0.3016375463
Ager	1	-0.6157019417
Gm13889	1	0.537891578
Vps37a	1	0.3496638622
Ifi27l2a	1	-0.85493273
Efnb2	1	0.4241213486
Rnf126	1	-0.3286649164
Nmral1	1	-0.3582334618
Myo18a	1	-0.2994350775
Trp53inp2	1	-0.6184576541
Vwa1	1	0.6488110765
Efhc2	1	0.5207524367
Znf512b	1	-0.2900065297
Gm13157	1	0.3289718187
Tmem9	1	0.3176459302
Atrx	1	-0.2955318343
Gm6274	1	0.4053795703
Trim58	1	-0.3898758657
Kctd14	2	-0.7113413768000001
5033411D12Rik	1	0.536058955
Prdm10	1	-0.3851094202
D730005E14Rik	1	0.4378803238
Fbxo4	1	0.3873318914
Nup85	1	-0.3293371043
Arhgap39	1	-0.3057985937
Whrn	1	-0.42141794
Map3k6	1	-0.4548240578
Gm13910	1	0.4786280355
Tln1	1	-0.3013447369
Cxcl10	1	-0.7243470518
Prkar2a	1	0.3219166299
Cd3eap	1	-0.3378007447
Ncr3-ps	1	-1.1146321363
Abcg2	1	0.3200019907
Gm11837	1	0.4136151978
Pank4	1	-0.3140841705
Spg21	1	0.3058951572
Prrc2b	1	-0.2953252497
Snora81	1	-0.7972082145
Nde1	1	-0.3203984531
Rnd2	1	0.4135329218
Zfp882	1	-0.3695921765
Zfp51	1	0.328507783
Kdm3b	1	-0.3062609887
Dock3	1	0.3830911926
Acox1	1	0.3287105033
Tmem231	1	0.3823191483
Parp3	1	-0.3483158888
C330013E15Rik	1	0.9297317533
Pde4d	1	-0.3416783272
Nr1d1	1	0.4129856413
Myst4	1	-0.2941846483
Hspa13	1	0.2974769707
Sars2	1	-0.3583465515
Amn1	1	0.4229461224
Mecr	1	-0.3634392554
Oplah	1	0.4243448858
Ntng2	1	-0.3141809044
Rps16	1	0.2790316892
Bbs2	1	0.389983358
Upf3b	1	-0.3022838339
Tagln2	1	0.3077049175
Rhbdl1	1	-0.5797182571
Chrnb1	1	0.3720371186
Utp20	1	-0.3234755448
Gatad1	1	0.3150915085
Tsc1	1	-0.3045977654
Rhbg	1	0.7255548551
Ikbke	1	-0.2967286844
Rps6	1	0.2894414082
Cep78	1	-0.3392449309
Ewsr1	1	-0.3107510801
Nat2	1	0.3376217183
D6Mm5e	1	0.5651644504
AK159351	1	0.5830280872
Ube2t	1	-0.3832108934
1700019E19Rik	1	0.5959400648
Agbl3	1	0.4495671928
Scaf1	1	-0.3025273297
Rps18	1	0.293316728
1110059E24Rik	1	0.3274247801
Tceal8	1	0.3277294016
6720463M24Rik	1	-0.3340639621
Gm11974	1	-0.3572025591
Tnfrsf1b	1	0.3236645408
Gyg	1	0.3040486007
Gm4944	1	0.3847549957
4933407C03Rik	1	-0.3206993606
Pex12	1	0.3316013159
Arhgef25	1	0.4124554165
Jrk	1	0.3773002751
Dnajc21	1	-0.3456520001
Tmbim4	1	0.3078574003
Galm	1	0.3447073292
Spata5l1	1	-0.3577364429
Rilp	1	0.6265334078
2010002N04Rik	1	0.324638209
Isoc1	1	0.3059247635
Prpf3	1	-0.3258929445
Snhg1	1	-0.3308117144
Bcr	1	-0.3148801243
Hdac4	1	-0.3310927217
Snhg12	1	-0.3383541834
Pld6	1	-0.5376689874
Ehbp1l1	1	-0.2967295354
Cdc25c	1	-0.3840647254
Gm6285	1	0.8152587337
4933439C10Rik	1	-0.2875987256
Tchp	1	-0.3358955734
Tfeb	1	-0.3506091596
Zbtb38	1	-0.3075546864
Zfp58	1	0.3729463683
Bmp7	1	0.6891324691
Gm10159	1	0.3359464707
Sntb1	1	-0.5234843267
Adamts3	1	-0.375616299
Dclre1a	1	-0.3386301448
1700010I14Rik	1	-0.7389434071
Dvl3	1	-0.3036065188
Mtap7	2	-0.67130133355
Atxn2l	1	-0.2963615264
6330503K22Rik	1	-0.2950170344
6530409C15Rik	1	-0.6587729536
Ssr3	1	0.2844797627
4732418C07Rik	1	0.3205781917
Brd7	1	-0.2930940295
2900011O08Rik	1	0.4674485861
6530401N04Rik	1	0.3518292231
Retsat	1	0.3169173353
Khsrp	1	-0.3007199764
Atpase6	1	0.7630155271
Twf1	1	0.3351867317
Cyb5d2	1	0.3480728384
1110038B12Rik	1	-0.347397532
4930473A06Rik	1	-0.2989187999
A830007P12Rik	1	0.3162376223
Paqr8	1	-0.3535225882
Rps27a	1	0.2847725095
Rnf123	1	-0.2951348206
Gm5648	1	-0.5659128045
Zfp238	1	-0.3196785188
Vopp1	1	0.3255889613
Cabc1	1	1.16678
Pip5k1b	1	0.91468
Tmem49	1	1.15689
2310001H12Rik	1	1.20566
LOC100044677	1	1.37539
Etl4	1	1.21129
2310043N10Rik	1	1.12941
P2ry5	1	1.25405
LOC676870	1	0.80522
D14Ertd449e	1	1.77756
C030044C12Rik	1	1.45483
1700112E06Rik	1	1.94488
Mm.41243.1	1	1.43926
D330050I23Rik	1	0.95978
Galnt6	1	0.80454
Mm.26478.1	1	0.98497
Mm.80474.1	1	1.11628
LOC664787	1	1.46933
Mm.170971.1	1	1.45761
EG665317	1	3.51204
ENSMUSG00000072769	1	2.46699
A730089K16Rik	1	1.7006
Mm.100454.1	1	2.53083
Mm.178542.1	1	1.09612
Mm.44969.1	1	2.23463
Mm.59574.1	1	2.44716
Cyp11a1	1	0.82853
Mm.183314.1	1	1.10103
Mm.17891.1	1	2.51691
Mm.38121.1	1	1.42377
Mm.216619.1	1	1.63981
Mm.151150.1	1	1.71821
Mm.173892.1	1	1.71098
Mm.29940.1	1	1.74685
Rbm19	1	0.84366
LOC100048391	1	1.14194
Mm.23733.1	1	1.32536
Mm.96562.1	1	3.10517
Mm.218392.1	1	1.47941
Mm.22185.1	1	1.32427
4933411K20Rik	1	-1.2647
Ctr9	1	-0.878
Syncrip	1	-0.99227
LOC632297	1	-0.93254
Trp53	1	-0.83242
Eif4g1	1	-0.87028
Mm.214467.1	1	-0.88822
4933439C20Rik	1	-2.10238
LOC433762	1	-3.39463
Zfp800	1	-1.16828
Mm.123404.1	1	-1.05042
Rnf220	1	-0.9423
Mm.150139.1	1	-1.17765
Ap1s2	1	-0.82791
RP23-357I14.1	1	-1.04369
Rbm5	1	-1.32013
Mm.220934.1	1	-2.67257
Ppil5	1	-1.03027
Atic	1	-1.11576
Mm.157900.2	1	-3.50913
Mm.220934.3	1	-0.90916
Mm.196322.1	1	-2.33598
Cerkl	1	-1.4255
A030001D16Rik	1	-1.49729
Ubtf	1	-1.01117
